cod_ibge,ente,capital,regiao,uf,esfera,exercicio,populacao,cnpj
3508900,Caiabu,0  ,SE,SP,M,2020,4191,44853505000174
3509007,Caieiras,0  ,SE,SP,M,2020,101470,46523064000178
3509106,Caiuá,0  ,SE,SP,M,2020,5874,53307906000110
3509205,Cajamar,0  ,SE,SP,M,2020,76801,46523023000181
3509254,Cajati,0  ,SE,SP,M,2020,28549,64037815000128
3509304,Cajobi,0  ,SE,SP,M,2020,10542,46614400000198
3509403,Cajuru,0  ,SE,SP,M,2020,26167,45227337000174
3509452,Campina do Monte Alegre,0  ,SE,SP,M,2020,6024,67360404000167
3509502,Campinas,0  ,SE,SP,M,2020,1204073,51885242000140
3509601,Campo Limpo Paulista,0  ,SE,SP,M,2020,84650,45780095000141
3509700,Campos do Jordão,0  ,SE,SP,M,2020,52088,45699626000176
3509809,Campos Novos Paulista,0  ,SE,SP,M,2020,4965,46787644000172
3509908,Cananéia,0  ,SE,SP,M,2020,12540,46585956000101
3509957,Canas,0  ,SE,SP,M,2020,5138,01619207000101
3510005,Cândido Mota,0  ,SE,SP,M,2020,31280,46179958000192
3510104,Cândido Rodrigues,0  ,SE,SP,M,2020,2793,45374261000100
3510153,Canitar,0  ,SE,SP,M,2020,5216,57264517000105
3510203,Capão Bonito,0  ,SE,SP,M,2020,47138,46634259000195
3510302,Capela do Alto,0  ,SE,SP,M,2020,20706,46634077000114
3510401,Capivari,0  ,SE,SP,M,2020,55768,44723674000190
3510500,Caraguatatuba,0  ,SE,SP,M,2020,121532,46482840000139
3510609,Carapicuíba,0  ,SE,SP,M,2020,400927,44892693000140
3510708,Cardoso,0  ,SE,SP,M,2020,12326,46599825000175
3510807,Casa Branca,0  ,SE,SP,M,2020,30380,45735479000142
3510906,Cássia dos Coqueiros,0  ,SE,SP,M,2020,2523,44229805000187
3511003,Castilho,0  ,SE,SP,M,2020,21006,45663556000104
3511102,Catanduva,0  ,SE,SP,M,2020,121862,45122603000102
3511201,Catiguá,0  ,SE,SP,M,2020,7804,45124344000140
3511300,Cedral,0  ,SE,SP,M,2020,9237,45093663000136
3511409,Cerqueira César,0  ,SE,SP,M,2020,19985,46634184000142
3511508,Cerquilho,0  ,SE,SP,M,2020,48949,46634614000126
3511607,Cesário Lange,0  ,SE,SP,M,2020,18148,46634572000123
3511706,Charqueada,0  ,SE,SP,M,2020,17190,45732013000193
3511904,Clementina,0  ,SE,SP,M,2020,8617,47346275000145
3512001,Colina,0  ,SE,SP,M,2020,18468,45291234000173
3512100,Colômbia,0  ,SE,SP,M,2020,6210,52381720000148
3512209,Conchal,0  ,SE,SP,M,2020,28050,45331188000199
3512308,Conchas,0  ,SE,SP,M,2020,17896,46634119000117
3512407,Cordeirópolis,0  ,SE,SP,M,2020,24528,44660272000193
3512506,Coroados,0  ,SE,SP,M,2020,6058,46156477000161
3512605,Coronel Macedo,0  ,SE,SP,M,2020,4681,46634192000199
3512704,Corumbataí,0  ,SE,SP,M,2020,4055,44660397000113
3512803,Cosmópolis,0  ,SE,SP,M,2020,72252,44730331000152
3512902,Cosmorama,0  ,SE,SP,M,2020,7307,45162054000191
3513009,Cotia,0  ,SE,SP,M,2020,249210,46523049000120
3513108,Cravinhos,0  ,SE,SP,M,2020,35292,45228319000107
3513207,Cristais Paulista,0  ,SE,SP,M,2020,8631,45307980000108
3513306,Cruzália,0  ,SE,SP,M,2020,2073,46179966000139
3513405,Cruzeiro,0  ,SE,SP,M,2020,82238,46668596000101
3513504,Cubatão,0  ,SE,SP,M,2020,130705,47492806000108
3513603,Cunha,0  ,SE,SP,M,2020,21547,45704053000121
3513702,Descalvado,0  ,SE,SP,M,2020,33718,46732442000123
3513801,Diadema,0  ,SE,SP,M,2020,423884,46523247000193
3513850,Dirce Reis,0  ,SE,SP,M,2020,1793,65711988000142
3513900,Divinolândia,0  ,SE,SP,M,2020,11146,46435921000188
3514007,Dobrada,0  ,SE,SP,M,2020,8929,54916283000145
3514106,Dois Córregos,0  ,SE,SP,M,2020,27315,45671120000159
3514205,Dolcinópolis,0  ,SE,SP,M,2020,2115,48318182000170
3514304,Dourado,0  ,SE,SP,M,2020,8873,51814960000126
3514403,Dracena,0  ,SE,SP,M,2020,46793,44880060000111
3514502,Duartina,0  ,SE,SP,M,2020,12445,46137485000160
3514601,Dumont,0  ,SE,SP,M,2020,9868,46940888000143
3514700,Echaporã,0  ,SE,SP,M,2020,6102,44470300000100
3514809,Eldorado,0  ,SE,SP,M,2020,15494,45089885000185
3514908,Elias Fausto,0  ,SE,SP,M,2020,17772,44723740000121
3514924,Elisiário,0  ,SE,SP,M,2020,3651,65711723000144
3514957,Embaúba,0  ,SE,SP,M,2020,2452,65712648000136
3515004,Embu das Artes,0  ,SE,SP,M,2020,273726,46523114000117
3515103,Embu-Guaçu,0  ,SE,SP,M,2020,69385,46523148000101
3515129,Emilianópolis,0  ,SE,SP,M,2020,3214,67662544000190
3515152,Engenheiro Coelho,0  ,SE,SP,M,2020,20773,67996363000108
3515186,Espírito Santo do Pinhal,0  ,SE,SP,M,2020,44330,45739083000173
3515194,Espírito Santo do Turvo,0  ,SE,SP,M,2020,4829,57264509000169
3515202,Estrela d'Oeste,0  ,SE,SP,M,2020,8419,45112224000123
3515301,Estrela do Norte,0  ,SE,SP,M,2020,2766,46449682000115
3515350,Euclides da Cunha Paulista,0  ,SE,SP,M,2020,9371,67662437000161
3515400,Fartura,0  ,SE,SP,M,2020,16036,46223707000168
3515509,Fernandópolis,0  ,SE,SP,M,2020,69116,47842836000105
3515608,Fernando Prestes,0  ,SE,SP,M,2020,5783,47826763000150
3515657,Fernão,0  ,SE,SP,M,2020,1716,01612848000134
3515707,Ferraz de Vasconcelos,0  ,SE,SP,M,2020,194276,46523197000144
3515806,Flora Rica,0  ,SE,SP,M,2020,1464,44925279000190
3515905,Floreal,0  ,SE,SP,M,2020,2917,53221941000111
3516002,Flórida Paulista,0  ,SE,SP,M,2020,14640,44925691000100
3516101,Florínia,0  ,SE,SP,M,2020,2676,44493575000169
3516200,Franca,0  ,SE,SP,M,2020,353187,47970769000104
3516309,Francisco Morato,0  ,SE,SP,M,2020,175844,46523072000114
3516408,Franco da Rocha,0  ,SE,SP,M,2020,154489,46523080000160
3516507,Gabriel Monteiro,0  ,SE,SP,M,2020,2776,44431161000105
3516606,Gália,0  ,SE,SP,M,2020,6548,44518389000137
3516705,Garça,0  ,SE,SP,M,2020,44390,44518371000135
3516804,Gastão Vidigal,0  ,SE,SP,M,2020,4808,45660602000103
3516853,Gavião Peixoto,0  ,SE,SP,M,2020,4789,01559766000173
3516903,General Salgado,0  ,SE,SP,M,2020,10869,45660610000150
3517000,Getulina,0  ,SE,SP,M,2020,11409,44528842000196
3517109,Glicério,0  ,SE,SP,M,2020,4815,44441475000199
3517208,Guaiçara,0  ,SE,SP,M,2020,12168,46203469000129
3517307,Guaimbê,0  ,SE,SP,M,2020,5765,44529592000109
3517406,Guaíra,0  ,SE,SP,M,2020,40790,48344014000159
3517505,Guapiaçu,0  ,SE,SP,M,2020,21454,45728326000178
3517604,Guapiara,0  ,SE,SP,M,2020,17157,46634275000188
3517703,Guará,0  ,SE,SP,M,2020,21220,45353299000104
3517802,Guaraçaí,0  ,SE,SP,M,2020,8323,51104552000180
3517901,Guaraci,0  ,SE,SP,M,2020,11188,46596318000188
3518008,Guarani d'Oeste,0  ,SE,SP,M,2020,2000,45115391000128
3518107,Guarantã,0  ,SE,SP,M,2020,6664,46187506000152
3518206,Guararapes,0  ,SE,SP,M,2020,32939,48468284000171
3518305,Guararema,0  ,SE,SP,M,2020,29798,46523262000131
3518404,Guaratinguetá,0  ,SE,SP,M,2020,121798,46680500000112
3518503,Guareí,0  ,SE,SP,M,2020,18520,46634267000131
3518602,Guariba,0  ,SE,SP,M,2020,40105,48664304000180
3518701,Guarujá,0  ,SE,SP,M,2020,320459,44959021000104
3518800,Guarulhos,0  ,SE,SP,M,2020,1379182,46319000000150
3518859,Guatapará,0  ,SE,SP,M,2020,7656,68319748000195
3518909,Guzolândia,0  ,SE,SP,M,2020,5267,45746112000124
3519006,Herculândia,0  ,SE,SP,M,2020,9526,44568277000190
3519055,Holambra,0  ,SE,SP,M,2020,14930,67172437000183
3519071,Hortolândia,0  ,SE,SP,M,2020,230851,67995027000132
3519105,Iacanga,0  ,SE,SP,M,2020,11710,46137477000114
3519204,Iacri,0  ,SE,SP,M,2020,6321,45547395000185
3519253,Iaras,0  ,SE,SP,M,2020,9240,57263949000100
3519303,Ibaté,0  ,SE,SP,M,2020,35104,45355575000165
3519402,Ibirá,0  ,SE,SP,M,2020,12393,45158193000141
3519501,Ibirarema,0  ,SE,SP,M,2020,7753,46211694000107
3519600,Ibitinga,0  ,SE,SP,M,2020,60033,45321460000150
3519709,Ibiúna,0  ,SE,SP,M,2020,78878,46634531000137
3519808,Icém,0  ,SE,SP,M,2020,8243,45726742000137
3519907,Iepê,0  ,SE,SP,M,2020,8159,49345911000140
3520004,Igaraçu do Tietê,0  ,SE,SP,M,2020,24674,44498467000189
3520103,Igarapava,0  ,SE,SP,M,2020,30432,45324290000167
3520202,Igaratá,0  ,SE,SP,M,2020,9534,46694147000120
3520301,Iguape,0  ,SE,SP,M,2020,30857,45550167000164
3520400,Ilhabela,0  ,SE,SP,M,2020,34970,46482865000132
3520426,Ilha Comprida,0  ,SE,SP,M,2020,11166,64037872000107
3520442,Ilha Solteira,0  ,SE,SP,M,2020,26686,59754648000104
3520509,Indaiatuba,0  ,SE,SP,M,2020,251627,44733608000109
3520608,Indiana,0  ,SE,SP,M,2020,4885,49520133000188
3520707,Indiaporã,0  ,SE,SP,M,2020,3897,46947396000180
3520806,Inúbia Paulista,0  ,SE,SP,M,2020,3991,44919611000103
3520905,Ipaussu,0  ,SE,SP,M,2020,14971,44563583000134
3521002,Iperó,0  ,SE,SP,M,2020,37133,46634085000160
3521101,Ipeúna,0  ,SE,SP,M,2020,7546,44660603000195
3521150,Ipiguá,0  ,SE,SP,M,2020,5392,01528506000130
3521200,Iporanga,0  ,SE,SP,M,2020,4218,46634283000124
3521408,Iracemápolis,0  ,SE,SP,M,2020,24235,45786159000111
3521507,Irapuã,0  ,SE,SP,M,2020,7993,45158532000190
3521606,Irapuru,0  ,SE,SP,M,2020,8294,44926723000191
3521705,Itaberá,0  ,SE,SP,M,2020,17556,46634374000160
3521804,Itaí,0  ,SE,SP,M,2020,27125,46634200000105
3521903,Itajobi,0  ,SE,SP,M,2020,15262,45126851000113
3522000,Itaju,0  ,SE,SP,M,2020,3835,44496313000158
3522109,Itanhaém,0  ,SE,SP,M,2020,101816,46578498000175
3522158,Itaóca,0  ,SE,SP,M,2020,3328,67360362000164
3522208,Itapecerica da Serra,0  ,SE,SP,M,2020,175693,46523130000100
3522307,Itapetininga,0  ,SE,SP,M,2020,163901,46634291000170
3522406,Itapeva,0  ,SE,SP,M,2020,94354,46634358000177
3522505,Itapevi,0  ,SE,SP,M,2020,237700,46523031000128
3522604,Itapira,0  ,SE,SP,M,2020,74773,45281144000100
3522653,Itapirapuã Paulista,0  ,SE,SP,M,2020,4241,67360438000151
3522703,Itápolis,0  ,SE,SP,M,2020,43120,49979255000137
3522802,Itaporanga,0  ,SE,SP,M,2020,15149,46634408000116
3522901,Itapuí,0  ,SE,SP,M,2020,13992,46189726000115
3523008,Itapura,0  ,SE,SP,M,2020,4906,44447126000184
3523107,Itaquaquecetuba,0  ,SE,SP,M,2020,370821,46316600000164
3523206,Itararé,0  ,SE,SP,M,2020,50503,46634390000152
3523305,Itariri,0  ,SE,SP,M,2020,17436,46578522000176
3523404,Itatiba,0  ,SE,SP,M,2020,120858,50122571000177
3523503,Itatinga,0  ,SE,SP,M,2020,20697,46634127000163
3523602,Itirapina,0  ,SE,SP,M,2020,18157,46313714000150
3523701,Itirapuã,0  ,SE,SP,M,2020,6499,45317955000105
3523800,Itobi,0  ,SE,SP,M,2020,7841,45735461000140
3523909,Itu,0  ,SE,SP,M,2020,173939,46634440000100
3524006,Itupeva,0  ,SE,SP,M,2020,61252,45780061000157
3524105,Ituverava,0  ,SE,SP,M,2020,41824,46710422000151
3524204,Jaborandi,0  ,SE,SP,M,2020,6929,52382702000180
3524303,Jaboticabal,0  ,SE,SP,M,2020,77263,50387844000105
3524402,Jacareí,0  ,SE,SP,M,2020,233662,46694139000183
3524501,Jaci,0  ,SE,SP,M,2020,7067,45142684000102
3524600,Jacupiranga,0  ,SE,SP,M,2020,17866,46582185000190
3524709,Jaguariúna,0  ,SE,SP,M,2020,57488,46410866000171
3524808,Jales,0  ,SE,SP,M,2020,49107,45131885000104
3524907,Jambeiro,0  ,SE,SP,M,2020,6602,45190824000100
3525003,Jandira,0  ,SE,SP,M,2020,124937,46522991000173
3525102,Jardinópolis,0  ,SE,SP,M,2020,44380,44229821000170
3525201,Jarinu,0  ,SE,SP,M,2020,30044,45780079000159
3525300,Jaú,0  ,SE,SP,M,2020,150252,46195079000154
3525409,Jeriquara,0  ,SE,SP,M,2020,3159,45353315000150
3525508,Joanópolis,0  ,SE,SP,M,2020,13220,45290418000119
3525607,João Ramalho,0  ,SE,SP,M,2020,4523,46444790000103
3525706,José Bonifácio,0  ,SE,SP,M,2020,37015,45141132000171
3525805,Júlio Mesquita,0  ,SE,SP,M,2020,4776,44518496000165
3525854,Jumirim,0  ,SE,SP,M,2020,3367,01612150000119
3525904,Jundiaí,0  ,SE,SP,M,2020,418962,45780103000150
3526001,Junqueirópolis,0  ,SE,SP,M,2020,20679,44881449000181
3526100,Juquiá,0  ,SE,SP,M,2020,18812,46585964000140
3526209,Juquitiba,0  ,SE,SP,M,2020,31444,46523155000103
3526308,Lagoinha,0  ,SE,SP,M,2020,4896,45167111000125
3526407,Laranjal Paulista,0  ,SE,SP,M,2020,28516,46634606000180
3526506,Lavínia,0  ,SE,SP,M,2020,11980,44437820000110
3526605,Lavrinhas,0  ,SE,SP,M,2020,7260,45200029000155
3526704,Leme,0  ,SE,SP,M,2020,103391,46362661000168
3526803,Lençóis Paulista,0  ,SE,SP,M,2020,68432,46200846000176
3526902,Limeira,0  ,SE,SP,M,2020,306114,45132495000140
3527009,Lindóia,0  ,SE,SP,M,2020,7980,45678000000183
3527108,Lins,0  ,SE,SP,M,2020,78013,44531788000138
3527207,Lorena,0  ,SE,SP,M,2020,88706,47563739000175
3527256,Lourdes,0  ,SE,SP,M,2020,2289,59767921000127
3527306,Louveira,0  ,SE,SP,M,2020,48885,46363933000144
3527405,Lucélia,0  ,SE,SP,M,2020,21747,44919918000104
3527504,Lucianópolis,0  ,SE,SP,M,2020,2394,44518504000173
3527603,Luís Antônio,0  ,SE,SP,M,2020,14947,45368016000190
3527702,Luiziânia,0  ,SE,SP,M,2020,5790,44441558000188
3527801,Lupércio,0  ,SE,SP,M,2020,4584,44518397000183
3527900,Lutécia,0  ,SE,SP,M,2020,2649,44544880000132
3528007,Macatuba,0  ,SE,SP,M,2020,17163,46200853000178
3528106,Macaubal,0  ,SE,SP,M,2020,8120,51848943000100
3528205,Macedônia,0  ,SE,SP,M,2020,3698,45115912000147
3528304,Magda,0  ,SE,SP,M,2020,3119,45660628000151
3528403,Mairinque,0  ,SE,SP,M,2020,47150,45944428000120
3528502,Mairiporã,0  ,SE,SP,M,2020,100179,46523163000150
3528601,Manduri,0  ,SE,SP,M,2020,9846,46223749000107
3528700,Marabá Paulista,0  ,SE,SP,M,2020,5853,45725355000186
3528809,Maracaí,0  ,SE,SP,M,2020,14002,44494136000170
3528858,Marapoama,0  ,SE,SP,M,2020,3031,65712580000195
3528908,Mariápolis,0  ,SE,SP,M,2020,4084,51405231000116
3529005,Marília,0  ,SE,SP,M,2020,238882,44477909000100
3529104,Marinópolis,0  ,SE,SP,M,2020,2112,45132719000114
3529203,Martinópolis,0  ,SE,SP,M,2020,26461,44855443000130
3529302,Matão,0  ,SE,SP,M,2020,83170,45270188000126
3529401,Mauá,0  ,SE,SP,M,2020,472912,46522959000198
3529500,Mendonça,0  ,SE,SP,M,2020,5490,46935110000146
3529609,Meridiano,0  ,SE,SP,M,2020,3836,45116092000108
3529658,Mesópolis,0  ,SE,SP,M,2020,1908,65712069000193
3529708,Miguelópolis,0  ,SE,SP,M,2020,22226,45353307000104
3529807,Mineiros do Tietê,0  ,SE,SP,M,2020,12908,46199253000137
3529906,Miracatu,0  ,SE,SP,M,2020,19779,46583654000196
3530003,Mira Estrela,0  ,SE,SP,M,2020,3086,45116290000171
3530102,Mirandópolis,0  ,SE,SP,M,2020,29564,44438968000170
3530201,Mirante do Paranapanema,0  ,SE,SP,M,2020,18259,44937365000112
3530300,Mirassol,0  ,SE,SP,M,2020,59824,46612032000149
3530409,Mirassolândia,0  ,SE,SP,M,2020,4871,45144748000104
3530508,Mococa,0  ,SE,SP,M,2020,68885,44763928000101
3530607,Mogi das Cruzes,0  ,SE,SP,M,2020,445842,46523270000188
3530706,Mogi Guaçu,0  ,SE,SP,M,2020,151888,45301264000113
3530805,Mogi Mirim,0  ,SE,SP,M,2020,93189,45332095000189
3530904,Mombuca,0  ,SE,SP,M,2020,3493,44723765000125
3531001,Monções,0  ,SE,SP,M,2020,2259,59854927000131
3531100,Mongaguá,0  ,SE,SP,M,2020,56702,46578506000183
3531209,Monte Alegre do Sul,0  ,SE,SP,M,2020,8038,52846144000167
3531308,Monte Alto,0  ,SE,SP,M,2020,50498,51816247000111
3531407,Monte Aprazível,0  ,SE,SP,M,2020,25087,53221701000117
3531506,Monte Azul Paulista,0  ,SE,SP,M,2020,19008,52942380000187
3531605,Monte Castelo,0  ,SE,SP,M,2020,4166,44882074000174
3531704,Monteiro Lobato,0  ,SE,SP,M,2020,4653,46643482000107
3531803,Monte Mor,0  ,SE,SP,M,2020,59772,45787652000156
3531902,Morro Agudo,0  ,SE,SP,M,2020,32968,45345899000112
3532009,Morungaba,0  ,SE,SP,M,2020,13622,45755238000165
3532058,Motuca,0  ,SE,SP,M,2020,4758,68319987000145
3532108,Murutinga do Sul,0  ,SE,SP,M,2020,4486,44430221000175
3532157,Nantes,0  ,SE,SP,M,2020,3141,01557530000106
3532207,Narandiba,0  ,SE,SP,M,2020,4857,44857027000170
3532306,Natividade da Serra,0  ,SE,SP,M,2020,6661,45686227000170
3532405,Nazaré Paulista,0  ,SE,SP,M,2020,18524,45279643000154
3532504,Neves Paulista,0  ,SE,SP,M,2020,8930,45145414000147
3532603,Nhandeara,0  ,SE,SP,M,2020,11478,45146271000198
3532702,Nipoã,0  ,SE,SP,M,2020,5213,49107725000172
3532801,Nova Aliança,0  ,SE,SP,M,2020,6973,45094232000194
3532827,Nova Campina,0  ,SE,SP,M,2020,9755,60123072000158
3532843,Nova Canaã Paulista,0  ,SE,SP,M,2020,1881,65711954000158
3532868,Nova Castilho,0  ,SE,SP,M,2020,1267,01613202000171
3532900,Nova Europa,0  ,SE,SP,M,2020,11186,71989982000134
3533007,Nova Granada,0  ,SE,SP,M,2020,21500,45147733000191
3533106,Nova Guataporanga,0  ,SE,SP,M,2020,2316,44882223000103
3533205,Nova Independência,0  ,SE,SP,M,2020,3969,44430429000194
3533254,Novais,0  ,SE,SP,M,2020,5830,65711699000143
3533304,Nova Luzitânia,0  ,SE,SP,M,2020,4101,53099149000136
3533403,Nova Odessa,0  ,SE,SP,M,2020,60174,45781184000102
3533502,Novo Horizonte,0  ,SE,SP,M,2020,41052,45152139000199
3533601,Nuporanga,0  ,SE,SP,M,2020,7432,46754388000117
3533700,Ocauçu,0  ,SE,SP,M,2020,4289,44482248000101
3533809,Óleo,0  ,SE,SP,M,2020,2496,46223764000147
3533908,Olímpia,0  ,SE,SP,M,2020,54772,46596151000155
3534005,Onda Verde,0  ,SE,SP,M,2020,4381,45148699000170
3534104,Oriente,0  ,SE,SP,M,2020,6515,44482552000159
3534203,Orindiúva,0  ,SE,SP,M,2020,7066,45148970000177
3534302,Orlândia,0  ,SE,SP,M,2020,44028,45351749000111
3534401,Osasco,0  ,SE,SP,M,2020,698418,46523171000104
3534500,Oscar Bressane,0  ,SE,SP,M,2020,2603,44544898000134
3534609,Osvaldo Cruz,0  ,SE,SP,M,2020,32879,53300356000107
3534708,Ourinhos,0  ,SE,SP,M,2020,113542,53415717000160
3534757,Ouroeste,0  ,SE,SP,M,2020,10361,01611213000112
3534807,Ouro Verde,0  ,SE,SP,M,2020,8562,44882637000124
3534906,Pacaembu,0  ,SE,SP,M,2020,14197,44927267000102
3535002,Palestina,0  ,SE,SP,M,2020,12957,45149184000194
3535101,Palmares Paulista,0  ,SE,SP,M,2020,13275,45126992000136
3535200,Palmeira d'Oeste,0  ,SE,SP,M,2020,9283,46609731000130
3535309,Palmital,0  ,SE,SP,M,2020,22221,44543981000199
3535408,Panorama,0  ,SE,SP,M,2020,15777,44918712000160
3535507,Paraguaçu Paulista,0  ,SE,SP,M,2020,45703,44547305000193
3535606,Paraibuna,0  ,SE,SP,M,2020,18222,46643474000152
3535705,Paraíso,0  ,SE,SP,M,2020,6454,45127248000156
3535804,Paranapanema,0  ,SE,SP,M,2020,20197,46634309000134
3535903,Paranapuã,0  ,SE,SP,M,2020,4078,45134236000159
3536000,Parapuã,0  ,SE,SP,M,2020,10964,53300331000103
3536109,Pardinho,0  ,SE,SP,M,2020,6435,46634150000158
3536208,Pariquera-Açu,0  ,SE,SP,M,2020,19648,45685120000108
3536257,Parisi,0  ,SE,SP,M,2020,2161,59858134000190
3536307,Patrocínio Paulista,0  ,SE,SP,M,2020,14670,45318185000115
3536406,Paulicéia,0  ,SE,SP,M,2020,7366,44918928000125
3536505,Paulínia,0  ,SE,SP,M,2020,109424,45751435000106
3536570,Paulistânia,0  ,SE,SP,M,2020,1833,01614826000103
3536604,Paulo de Faria,0  ,SE,SP,M,2020,8945,45150166000122
3536703,Pederneiras,0  ,SE,SP,M,2020,46687,46189718000179
3536802,Pedra Bela,0  ,SE,SP,M,2020,6093,45290426000165
3536901,Pedranópolis,0  ,SE,SP,M,2020,2494,63893929000107
3537008,Pedregulho,0  ,SE,SP,M,2020,16744,45318466000178
3165909,Senador Modestino Gonçalves,0  ,SE,MG,M,2020,4156,17754110000141
3166006,Senhora de Oliveira,0  ,SE,MG,M,2020,5786,23515703000158
3166105,Senhora do Porto,0  ,SE,MG,M,2020,3523,18307504000114
3166204,Senhora dos Remédios,0  ,SE,MG,M,2020,10459,18094870000132
3166303,Sericita,0  ,SE,MG,M,2020,7326,19243518000184
3166402,Seritinga,0  ,SE,MG,M,2020,1851,18008854000180
3166501,Serra Azul de Minas,0  ,SE,MG,M,2020,4293,18303230000195
3166600,Serra da Saudade,0  ,SE,MG,M,2020,781,18301069000110
3166709,Serra dos Aimorés,0  ,SE,MG,M,2020,8699,18398966000194
3166808,Serra do Salitre,0  ,SE,MG,M,2020,11582,18468058000120
3166907,Serrania,0  ,SE,MG,M,2020,7669,18243261000106
3166956,Serranópolis de Minas,0  ,SE,MG,M,2020,4781,01612501000191
3167004,Serranos,0  ,SE,MG,M,2020,1963,18008912000175
3167103,Serro,0  ,SE,MG,M,2020,20966,18303271000181
3167202,Sete Lagoas,0  ,SE,MG,M,2020,239639,24996969000122
3167301,Silveirânia,0  ,SE,MG,M,2020,2261,17744558000184
3167400,Silvianópolis,0  ,SE,MG,M,2020,6238,18675942000135
3167509,Simão Pereira,0  ,SE,MG,M,2020,2615,18338293000187
3167608,Simonésia,0  ,SE,MG,M,2020,19633,18385120000110
3167707,Sobrália,0  ,SE,MG,M,2020,5553,18083055000178
3167806,Soledade de Minas,0  ,SE,MG,M,2020,6151,18188235000114
3167905,Tabuleiro,0  ,SE,MG,M,2020,3750,17744798000189
3168002,Taiobeiras,0  ,SE,MG,M,2020,34132,18017384000110
3168051,Taparuba,0  ,SE,MG,M,2020,3110,01616741000164
3168101,Tapira,0  ,SE,MG,M,2020,4773,18140806000140
3168200,Tapiraí,0  ,SE,MG,M,2020,1875,20920625000189
3168309,Taquaraçu de Minas,0  ,SE,MG,M,2020,4077,18302315000159
3168408,Tarumirim,0  ,SE,MG,M,2020,14326,18338855000192
3168507,Teixeiras,0  ,SE,MG,M,2020,11661,18134056000102
3168606,Teófilo Otoni,0  ,SE,MG,M,2020,140592,18404780000109
3168705,Timóteo,0  ,SE,MG,M,2020,89842,19875020000134
3168804,Tiradentes,0  ,SE,MG,M,2020,7981,18557579000153
3168903,Tiros,0  ,SE,MG,M,2020,6480,18602094000134
3169000,Tocantins,0  ,SE,MG,M,2020,16659,18128223000102
3169059,Tocos do Moji,0  ,SE,MG,M,2020,4101,01601656000122
3169109,Toledo,0  ,SE,MG,M,2020,6258,18677617000101
3169208,Tombos,0  ,SE,MG,M,2020,8022,18114223000145
3169307,Três Corações,0  ,SE,MG,M,2020,79482,17955535000119
3169356,Três Marias,0  ,SE,MG,M,2020,32356,17695008000112
3169406,Três Pontas,0  ,SE,MG,M,2020,56746,18245167000188
3169505,Tumiritinga,0  ,SE,MG,M,2020,6732,21078563000172
3169604,Tupaciguara,0  ,SE,MG,M,2020,25327,18260489000104
3169703,Turmalina,0  ,SE,MG,M,2020,19964,25324187000100
3169802,Turvolândia,0  ,SE,MG,M,2020,5040,18712141000100
3169901,Ubá,0  ,SE,MG,M,2020,115552,18128207000101
3170008,Ubaí,0  ,SE,MG,M,2020,12533,18017459000163
3170057,Ubaporanga,0  ,SE,MG,M,2020,12471,66229717000118
3170107,Uberaba,0  ,SE,MG,M,2020,333783,18428839000190
3170206,Uberlândia,0  ,SE,MG,M,2020,691305,18431312000115
3170305,Umburatiba,0  ,SE,MG,M,2020,2611,18404996000166
3170404,Unaí,0  ,SE,MG,M,2020,84378,18125161000177
3170438,União de Minas,0  ,SE,MG,M,2020,4304,01051819000140
3170479,Uruana de Minas,0  ,SE,MG,M,2020,3264,01609942000134
3170503,Urucânia,0  ,SE,MG,M,2020,10358,18316281000151
3170529,Urucuia,0  ,SE,MG,M,2020,16865,25223850000180
3170578,Vargem Alegre,0  ,SE,MG,M,2020,6480,01613128000193
3170602,Vargem Bonita,0  ,SE,MG,M,2020,2153,16788309000128
3170651,Vargem Grande do Rio Pardo,0  ,SE,MG,M,2020,5007,01612885000142
3170701,Varginha,0  ,SE,MG,M,2020,135558,18240119000105
3170750,Varjão de Minas,0  ,SE,MG,M,2020,7036,01609780000134
3170800,Várzea da Palma,0  ,SE,MG,M,2020,39493,18279059000126
3170909,Varzelândia,0  ,SE,MG,M,2020,19320,18017467000100
3171006,Vazante,0  ,SE,MG,M,2020,20590,18278069000147
3171030,Verdelândia,0  ,SE,MG,M,2020,9355,01612505000170
3171071,Veredinha,0  ,SE,MG,M,2020,5720,01614685000129
3171105,Veríssimo,0  ,SE,MG,M,2020,3999,18428946000119
3171154,Vermelho Novo,0  ,SE,MG,M,2020,4839,01620744000171
3171204,Vespasiano,0  ,SE,MG,M,2020,127601,18715425000142
3171303,Viçosa,0  ,SE,MG,M,2020,78846,18132449000179
3171402,Vieiras,0  ,SE,MG,M,2020,3608,17947599000178
3171501,Mathias Lobato,0  ,SE,MG,M,2020,3203,18332619000169
3171600,Virgem da Lapa,0  ,SE,MG,M,2020,13752,18348730000143
3171709,Virgínia,0  ,SE,MG,M,2020,8674,25970260000110
